,Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,Photo Link,Unnamed: 0.1,Unnamed: 0
0,Dr. Fahrettin Koca,@drfahrettinkoca,2024-02-03T09:15:23.000Z,True,"Hatay Eğitim ve Araştırma Hastanesi, depremin yıl dönümü öncesinde bugün açılıyor.",179,334,1.8K,189K,[],[],[],https://pbs.twimg.com/profile_images/1233710348986933249/J062hlBz_normal.jpg,https://twitter.com/drfahrettinkoca/status/1753708752195207237,tweet_id:1753708752195207237,https://pbs.twimg.com/amplify_video_thumb/1753708405888352256/img/bgiNOYXE-J5Flh6s.jpg,,
1,Dr. Fahrettin Koca,@drfahrettinkoca,2024-02-03T09:25:13.000Z,True,"İskenderun Devlet Hastanesi, depremin yıl dönümü öncesinde bugün açılıyor.",261,267,1.5K,203K,[],[],[],https://pbs.twimg.com/profile_images/1233710348986933249/J062hlBz_normal.jpg,https://twitter.com/drfahrettinkoca/status/1753711227644137896,tweet_id:1753711227644137896,https://pbs.twimg.com/amplify_video_thumb/1753710969098756096/img/RTr--VYB_fNirqF4.jpg,,
2,T.C. Sağlık Bakanlığı,@saglikbakanligi,2024-02-03T06:30:32.000Z,True,"Diş çürükleri ve diş eti iltihaplanmaları, ağız içi sağlık sorunlarına neden olmakla birlikte genel vücut sağlığını da olumsuz yönde etkileyebilir. Diş çürüğünüz ve diş eti şikayetiniz varsa, tedaviyi ertelemeyin ve kısa süre içinde diş hekimine görünün.",37,28,86,18K,[],[],[],https://pbs.twimg.com/profile_images/1665627723266498560/g5gDs15U_normal.jpg,https://twitter.com/saglikbakanligi/status/1753667266799910915,tweet_id:1753667266799910915,https://pbs.twimg.com/ext_tw_video_thumb/1753667043293908992/pu/img/dEUQwDE1d9dZgDEJ.jpg,0.0,
3,Dr. Fahrettin Koca,@drfahrettinkoca,2024-02-01T17:09:19.000Z,True,"2017’de hizmete açılan Yozgat Şehir Hastanemiz, bugüne dek 6 Milyonu aşkın hastaya muayene, 1 Milyon 110 Bini aşkın hastaya acil hizmeti verdi. Yatak kapasitesi 500. 18 ameliyathanesi bulunuyor. Güler yüzle karşılandıklarını söyleyen hastalar, hizmetten memnun ayrılıyor.",2.8K,265,1.8K,345K,[],[],[],https://pbs.twimg.com/profile_images/1233710348986933249/J062hlBz_normal.jpg,https://twitter.com/drfahrettinkoca/status/1753103244421972216,tweet_id:1753103244421972216,https://pbs.twimg.com/amplify_video_thumb/1753101428208607232/img/T7yvUYXH80F-1xGU.jpg,1.0,0.0
4,Dr. Fahrettin Koca,@drfahrettinkoca,2024-02-01T19:38:31.000Z,True,"Dün gece İzmir Gaziemir’de, taşıdığı yolcu tarafından ateşli silahla vurulan taksi şoförü, tedavi altında olduğu hastanede hayatını kaybetti. Yaralı şoför 112 ambulansla olay yerinden alınıp Gaziemir Devlet Hastanesi'ne nakledilmiş, ilk müdahale sonrası Atatürk Eğitim ve Araştırma Hastanesinde acil operasyon geçirmişti. Kamuoyuna yayılan video kaydı iyiliğe vahşetle mukabele edilebilmesi açısından büyük üzüntüye yol açacak nitelikte. Failin hak ettiği cezayı çekeceğinden kuşkumuz yok. Merhuma Allah’tan rahmet ve yakınlarına başsağlığı diliyorum.",1.5K,790,5.2K,1.5M,[],[],[],https://pbs.twimg.com/profile_images/1233710348986933249/J062hlBz_normal.jpg,https://twitter.com/drfahrettinkoca/status/1753140794284794080,tweet_id:1753140794284794080,,2.0,1.0
5,Dr. Fahrettin Koca,@drfahrettinkoca,2024-01-31T15:08:36.000Z,True,"5 yaş altı çocuklarımızın pil, mıknatıs gibi küçük cisimleri yutmaları nedeniyle yaşadıkları hayli riskli durumlar son yıllarda artmış durumda. Bazı vakalarda cerrahi müdahale kaçınılmaz. İki uzmanımız size önemli bilgiler veriyor. Anne babalar, lütfen dikkat:",13K,316,1.7K,303K,[],[],[],https://pbs.twimg.com/profile_images/1233710348986933249/J062hlBz_normal.jpg,https://twitter.com/drfahrettinkoca/status/1752710477723894096,tweet_id:1752710477723894096,,3.0,2.0
6,T.C. Sağlık Bakanlığı,@saglikbakanligi,2024-01-31T07:26:36.000Z,True,Önlenebilir bir hastalık olan rahim ağzı kanserine yönelik tarama testlerinizi ücretsiz olarak yaptırabilirsiniz. #ServiksKanseriFarkındalıkAyı,1.5K,121,251,62K,['#ServiksKanseriFarkındalıkAyı'],[],[],https://pbs.twimg.com/profile_images/1665627723266498560/g5gDs15U_normal.jpg,https://twitter.com/saglikbakanligi/status/1752594213424763259,tweet_id:1752594213424763259,https://pbs.twimg.com/media/GFJ3JUmXwAE1Lvv?format=jpg&name=small,4.0,3.0
7,Dr. Fahrettin Koca,@drfahrettinkoca,2024-01-30T15:55:29.000Z,True,"Eskişehir Şehir Hastanemiz, 2023 sonu itibarıyla, hizmete açıldığı Ekim 2018’den bu yana 11 Milyon 260.000 hastaya hizmet verdi. Bu süre içinde hastanemizde, 13.000’i anjiyo, 1.000’i açık kalp ameliyatı olmak üzere, 261.000 cerrahi işlem gerçekleştirildi, 300.000 hasta yatarak tedavi aldı. Diyaliz ünitesinde ayda 1.400 seans hizmet veriliyor. Türkiye’nin hayali olan Şehir Hastaneleri, Eskişehir örneğinde de hayata hayat katıyor.",4.1K,487,3K,683K,[],[],[],https://pbs.twimg.com/profile_images/1233710348986933249/J062hlBz_normal.jpg,https://twitter.com/drfahrettinkoca/status/1752359890037637151,tweet_id:1752359890037637151,https://pbs.twimg.com/ext_tw_video_thumb/1752359275643465728/pu/img/bXaDuJFAqXJkw0II.jpg,5.0,4.0
8,Dr. Fahrettin Koca,@drfahrettinkoca,2024-02-01T19:38:31.000Z,True,"Dün gece İzmir Gaziemir’de, taşıdığı yolcu tarafından ateşli silahla vurulan taksi şoförü, tedavi altında olduğu hastanede hayatını kaybetti. Yaralı şoför 112 ambulansla olay yerinden alınıp Gaziemir Devlet Hastanesi'ne nakledilmiş, ilk müdahale sonrası Atatürk Eğitim ve Araştırma Hastanesinde acil operasyon geçirmişti. Kamuoyuna yayılan video kaydı iyiliğe vahşetle mukabele edilebilmesi açısından büyük üzüntüye yol açacak nitelikte. Failin hak ettiği cezayı çekeceğinden kuşkumuz yok. Merhuma Allah’tan rahmet ve yakınlarına başsağlığı diliyorum.",1.5K,790,5.2K,1.5M,[],[],[],https://pbs.twimg.com/profile_images/1233710348986933249/J062hlBz_normal.jpg,https://twitter.com/drfahrettinkoca/status/1753140794284794080,tweet_id:1753140794284794080,,6.0,5.0
9,Dr. Fahrettin Koca,@drfahrettinkoca,2024-01-31T15:08:36.000Z,True,"5 yaş altı çocuklarımızın pil, mıknatıs gibi küçük cisimleri yutmaları nedeniyle yaşadıkları hayli riskli durumlar son yıllarda artmış durumda. Bazı vakalarda cerrahi müdahale kaçınılmaz. İki uzmanımız size önemli bilgiler veriyor. Anne babalar, lütfen dikkat:",13K,316,1.7K,303K,[],[],[],https://pbs.twimg.com/profile_images/1233710348986933249/J062hlBz_normal.jpg,https://twitter.com/drfahrettinkoca/status/1752710477723894096,tweet_id:1752710477723894096,,7.0,6.0
