Name,Handle,Timestamp,Content,Tweet ID,photo_link
T.C. Adalet Bakanlığı,@adalet_bakanlik,2024-01-30T13:02:47.000Z,"Adalet Bakanımız Sayın Yılmaz Tunç, HSK Teftiş Kurulu Başkanlığı Yıl Sonu Değerlendirme Toplantısı'na katıldı. https://adalet.gov.tr/bakan-tunc-hsk-teftis-kurulu-baskanligi-yil-sonu-degerlendirme-toplantisina-katildi_93804…",tweet_id:1752316426289840346,https://pbs.twimg.com/media/GFF5pIPW8AAOmIT?format=jpg&name=360x360
T.C. Adalet Bakanlığı,@adalet_bakanlik,2024-01-30T07:35:11.000Z,"#Canlı Yayın Adalet Bakanımız Sayın Yılmaz Tunç, HSK Teftiş Kurulu Başkanlığı Değerlendirme Toplantısı'nda konuşuyor. Antalya",tweet_id:1752233983293739062,
T.C. Adalet Bakanlığı,@adalet_bakanlik,2024-01-25T11:33:50.000Z,"Adalet Bakanımız Sayın Yılmaz Tunç, ‘Yeni Anayasa Genel Değerlendirme Çalıştayı’na katıldı. https://adalet.gov.tr/adalet-bakani-yilmaz-tunc-yeni-anayasa-genel-degerlendirme-calistayi-nda-konustu…",tweet_id:1750482105165901966,https://pbs.twimg.com/media/GEr2McpXwAAxtGM?format=jpg&name=small
T.C. Adalet Bakanlığı,@adalet_bakanlik,2024-01-25T08:03:54.000Z,"#Canlı Yayın Adalet Bakanımız Sayın Yılmaz Tunç, Yeni Anayasa Genel Değerlendirme Çalıştayı'nda konuşuyor.",tweet_id:1750429272294961251,
T.C. Adalet Bakanlığı,@adalet_bakanlik,2024-01-24T13:18:16.000Z,"Adalet Bakanımız Sayın Yılmaz Tunç, İstanbul Beykent Üniversitesi Start-Up Hukuk Kulübü, Beykent Hukuk Kulübü ve Uluslararası Hukuk Kulübü öğrencilerini, Bakanlığımızda kabul etti.",tweet_id:1750145995688534316,https://pbs.twimg.com/media/GEnCCg-XMAANwBQ?format=jpg&name=360x360
T.C. Adalet Bakanlığı,@adalet_bakanlik,2024-01-23T11:59:09.000Z,"#Canlı Yayın Adalet Bakanımız Sayın Yılmaz Tunç, 'Ombudsman Bartınlılarla Buluşuyor' toplantısında konuşuyor.#Bartın",tweet_id:1749763698351038840,
Ali Yerlikaya,@AliYerlikaya,2024-02-03T08:46:07.000Z,,tweet_id:1753701386833809809,https://pbs.twimg.com/ext_tw_video_thumb/1753699866293768192/pu/img/dMtNxDX4JKU4wb3m.jpg
Ali Yerlikaya,@AliYerlikaya,2024-02-03T05:15:50.000Z,,tweet_id:1753648465698029699,https://pbs.twimg.com/ext_tw_video_thumb/1753647266877915136/pu/img/GGBUTHV4mJXp8QSE.jpg
Ali Yerlikaya,@AliYerlikaya,2024-02-02T11:22:48.000Z,"Bilim ve edebiyat alanındaki çalışmaları, engin birikimi ve yaptığı öncü çalışmalarıyla hafızalarımıza kazınan Yazar ve Eğitimci Alev Alatlı Hanımefendi’ye Allah’tan rahmet, ailesine, yakınlarına ve okurlarına başsağlığı diliyorum.

Mekanı cennet olsun.",tweet_id:1753378428647027077,https://pbs.twimg.com/media/GFVAYpqWYAAp8yk?format=jpg&name=small
Ali Yerlikaya,@AliYerlikaya,2024-02-02T07:12:56.000Z,AFAD Afet ve Acil Durum Yönetimi Merkezi’nde 6 Şubat Depremleriyle ilgili Açıklamamızı gerçekleştiriyoruz.  Ankara  #CanlıYayın,tweet_id:1753315548606165120,
Ali Yerlikaya,@AliYerlikaya,2024-02-02T04:52:30.000Z,,tweet_id:1753280205630972019,
Ali Yerlikaya,@AliYerlikaya,2024-02-01T14:31:10.000Z,,tweet_id:1753063447833571805,https://pbs.twimg.com/amplify_video_thumb/1753063342460096512/img/Trz9csN5ID59_pS4.jpg
Ali Yerlikaya,@AliYerlikaya,2024-02-01T11:21:03.000Z,,tweet_id:1753015603265208670,https://pbs.twimg.com/amplify_video_thumb/1753015546721759232/img/4yGCY7YZbENo2jgj.jpg
Ali Yerlikaya,@AliYerlikaya,2024-02-01T05:06:09.000Z,,tweet_id:1752921254292496797,https://pbs.twimg.com/ext_tw_video_thumb/1752919832339660800/pu/img/VeZacQ22NABTT-6g.jpg
Ali Yerlikaya,@AliYerlikaya,2024-01-31T19:01:29.000Z,,tweet_id:1752769084645613591,https://pbs.twimg.com/media/GFMWMI1WAAAVzDw?format=jpg&name=360x360
Ali Yerlikaya,@AliYerlikaya,2024-01-31T06:04:46.000Z,,tweet_id:1752573618876231872,https://pbs.twimg.com/ext_tw_video_thumb/1752572619574874112/pu/img/BSpIRuD6xVTIMJ_U.jpg
Abdulkadir URALOĞLU,@a_uraloglu,2024-02-03T08:40:12.000Z,"Gençlerimizin coşkusu, heyecanı ve sıcak karşılamaları ile Trabzon'dayız.",tweet_id:1753699897725866330,https://pbs.twimg.com/media/GFZkhUSW8AAMETq?format=jpg&name=small
Abdulkadir URALOĞLU,@a_uraloglu,2024-02-03T06:35:45.000Z,"Renklerin, mevsimlerin geçiş noktası; ""Zigana Tüneli""  Türkiye’nin ve Avrupa’nın en uzun çift tüplü tüneli ile Karadeniz’i, Doğu Anadolu’ya emniyet ve konforla bağladık.#TürkiyeHızlanıyor ",tweet_id:1753668579109536004,https://pbs.twimg.com/amplify_video_thumb/1753668421273673728/img/1XXmWz3oHPsqLm4V.jpg
Abdulkadir URALOĞLU,@a_uraloglu,2024-02-02T18:09:44.000Z,Her mevsim konforlu yollarla kavuşturuyor; ulaşılmazı ulaşılır kılıyoruz! Bolu Dağı Tüneli #TürkiyeHızlanıyor ,tweet_id:1753480837251961294,https://pbs.twimg.com/amplify_video_thumb/1753480706720727040/img/8VbgWJpYYmQuKQNs.jpg
Abdulkadir URALOĞLU,@a_uraloglu,2024-02-02T17:12:58.000Z,"Müfettiş sadece teftiş etmez; aynı zamanda rehber olur, yol gösterir.

Kurum personellerimizden müfettiş yardımcılarımız ile ""Mühür Verme Töreni""ni gerçekleştirdik. Berat belgelerini ve mühürlerini kendilerine teslim ettik.

Tüm müfettişlerimize teşekkür ediyor; çalışma hayatlarında başarılar diliyorum.",tweet_id:1753466552584720626,https://pbs.twimg.com/media/GFWQaImXEAAr2eG?format=jpg&name=small
Abdulkadir URALOĞLU,@a_uraloglu,2024-02-02T14:31:58.000Z,,tweet_id:1753426036086202464,https://pbs.twimg.com/media/GFVrrufXsAAZSjq?format=jpg&name=small
Abdulkadir URALOĞLU,@a_uraloglu,2024-02-02T11:41:08.000Z,,tweet_id:1753383042939256979,https://pbs.twimg.com/media/GFVElP3XgAI42ZH?format=jpg&name=small
Abdulkadir URALOĞLU,@a_uraloglu,2024-02-02T10:07:10.000Z,,tweet_id:1753359394102718512,https://pbs.twimg.com/media/GFUvCJfXsAAbubE?format=jpg&name=360x360
Abdulkadir URALOĞLU,@a_uraloglu,2024-02-02T09:09:41.000Z,#Canlı | Irak Ulaştırma Bakanı Rezzak Muheybes es-Sadavi ile görüşme sonrası Kalkınma Yolu ile ilgili basın açıklaması,tweet_id:1753344929152266727,
Abdulkadir URALOĞLU,@a_uraloglu,2024-02-02T06:51:05.000Z,,tweet_id:1753310049009815904,https://pbs.twimg.com/media/GFUCMVuWEAAPcJ3?format=jpg&name=small
Abdulkadir URALOĞLU,@a_uraloglu,2024-02-01T15:54:10.000Z,"Keyifle seyahat eden, metrodan dolayı memnuniyetini ifade eden gülen yüzleri gördükçe mutlu olduk, gururlandık!

""Gayrettepe – Kâğıthane- İstanbul Havalimanı"" Metro Hattı... #TürkiyeHızlanıyor ",tweet_id:1753084333068337195,https://pbs.twimg.com/amplify_video_thumb/1753084025395200000/img/BYZqA9F1idlvqBMH.jpg
Abdulkadir URALOĞLU,@a_uraloglu,2024-02-01T15:12:14.000Z,,tweet_id:1753073780807663664,https://pbs.twimg.com/media/GFQrO64XYAAMyFE?format=jpg&name=small
Abdulkadir URALOĞLU,@a_uraloglu,2024-02-01T08:30:38.000Z,"Türkiye'nin ""Barış Abi""si...

Barış Manço'yu vefatının 25. yıl dönümünde özlem ve rahmetle anıyorum.",tweet_id:1752972715126899116,https://pbs.twimg.com/media/GFPPYrbW4AA1tEA?format=jpg&name=small
"T.C. Çevre, Şehircilik ve İklim Dğş. Bakanlığı",@csbgovtr,2024-02-03T09:04:50.000Z,"Gayretle, aşkla, şevkle çalıştık… Şimdi de “Bismillah” diyerek Cumhurbaşkanımız Sayın ’ın liderliğinde evlerimizin teslimine başlıyoruz.

Hayırlı olsun Türkiye…

Asrın Birlikteliği ",tweet_id:1753706098513563952,https://pbs.twimg.com/ext_tw_video_thumb/1753705800588005376/pu/img/KGOsx2fDIW9b0eVv.jpg
"T.C. Çevre, Şehircilik ve İklim Dğş. Bakanlığı",@csbgovtr,2024-02-03T07:36:46.000Z,Devletimiz var olsun ,tweet_id:1753683936343928959,https://pbs.twimg.com/ext_tw_video_thumb/1753683886540771331/pu/img/eR4Y75-ivqFKMwyM.jpg
"T.C. Çevre, Şehircilik ve İklim Dğş. Bakanlığı",@csbgovtr,2024-02-02T17:22:23.000Z,"Deprem bölgesinde, iki ay içinde  bin konutumuzu teslim ediyoruz.

Hayırlı olsun.",tweet_id:1753468920214831548,https://pbs.twimg.com/ext_tw_video_thumb/1753468830309842944/pu/img/Z_mPnxHmX_99JeFa.jpg
"T.C. Çevre, Şehircilik ve İklim Dğş. Bakanlığı",@csbgovtr,2024-02-02T09:16:10.000Z,Mehmet Karamercan Kütüphanesi ve 100 Apartmana 100 Kütüphane Açılış Töreni Kayseri,tweet_id:1753346562271682662,
"T.C. Çevre, Şehircilik ve İklim Dğş. Bakanlığı",@csbgovtr,2024-02-02T06:32:34.000Z,"Deprem bölgesindeki yarıyıl etkinliklerimize devam ediyoruz. Haydi çocuklar, sizi de bekliyoruz…",tweet_id:1753305390589067585,https://pbs.twimg.com/media/GFT98ucWgAAUFjI?format=jpg&name=small
T.C. Çalışma ve Sosyal Güvenlik Bakanlığı,@csgbakanligi,2023-06-08T15:58:37.000Z,DUYURU !,tweet_id:1666837139751940096,https://pbs.twimg.com/media/FyHLba5XwAAILsv?format=jpg&name=small
T.C. Çalışma ve Sosyal Güvenlik Bakanlığı,@csgbakanligi,2024-02-01T15:46:40.000Z,Bakanımız  ’ın Türkiye Emekliler Derneği Ziyareti#EmeklilerYılı,tweet_id:1753082447825178658,https://pbs.twimg.com/amplify_video_thumb/1753082155561881600/img/14EWnT5CA1tH7KGH.jpg
T.C. Çalışma ve Sosyal Güvenlik Bakanlığı,@csgbakanligi,2024-01-29T17:35:49.000Z,Kamu Toplu İş Sözleşmeleri Ek Çerçeve Anlaşma Protokolü İmzalandıhttps://csgb.gov.tr/haberler/kamu-toplu-is-sozlesmeleri-ek-cerceve-anlasma-protokolu-imzalandi/…,tweet_id:1752022751613792375,https://pbs.twimg.com/media/GFBvZ3dXwAEa_tN?format=jpg&name=small
T.C. Çalışma ve Sosyal Güvenlik Bakanlığı,@csgbakanligi,2023-06-08T15:58:37.000Z,DUYURU !,tweet_id:1666837139751940096,https://pbs.twimg.com/media/FyHLba5XwAAILsv?format=jpg&name=small
T.C. Çalışma ve Sosyal Güvenlik Bakanlığı,@csgbakanligi,2024-02-01T15:46:40.000Z,Bakanımız  ’ın Türkiye Emekliler Derneği Ziyareti#EmeklilerYılı,tweet_id:1753082447825178658,https://pbs.twimg.com/amplify_video_thumb/1753082155561881600/img/14EWnT5CA1tH7KGH.jpg
T.C. Çalışma ve Sosyal Güvenlik Bakanlığı,@csgbakanligi,2024-01-28T12:56:11.000Z,"Çalışma ve Sosyal Güvenlik Bakanımız Sayın Prof. Dr. , Kanal 7 Yayınında “Başkent Kulisi” Programında Gündeme ve Çalışma Hayatına İlişkin Soruları Yanıtladı",tweet_id:1751589992202227890,
T.C. Çalışma ve Sosyal Güvenlik Bakanlığı,@csgbakanligi,2024-01-27T17:34:49.000Z,"Çalışma ve Sosyal Güvenlik Bakanımız Sayın Prof. Dr. , yarın saat 11:45’te Kanal 7 “Başkent Kulisi” programının yayın konuğu olacaktır.",tweet_id:1751297721560899696,https://pbs.twimg.com/media/GE3b_j-XoAAl0EG?format=jpg&name=small
T.C. Çalışma ve Sosyal Güvenlik Bakanlığı,@csgbakanligi,2024-01-27T10:41:06.000Z,2024 #EmeklilerYılı / Türkiye Yüzyılı’nın Emektarları Çalıştayı,tweet_id:1751193606738600302,https://pbs.twimg.com/amplify_video_thumb/1751192201911046144/img/E90Nexb6KQlTFCj8.jpg
Dr. Fahrettin Koca,@drfahrettinkoca,2024-02-02T16:44:36.000Z,,tweet_id:1753459414395175118,
Dr. Fahrettin Koca,@drfahrettinkoca,2024-02-02T16:06:43.000Z,"Konyamızın Cumhur İttifakı ilçe belediye başkan adayları açıklandı. Aday arkadaşlarımın her birine seçim kampanyası süreçlerinde ve üstleneceklerine inandığım görevde başarılar diliyorum. Konya, 31 ilçesiyle Türkiye Yüzyılına hazır. Gururluyuz.",tweet_id:1753449880599572763,
Dr. Fahrettin Koca,@drfahrettinkoca,2024-02-02T10:55:51.000Z,,tweet_id:1753371646977626416,https://pbs.twimg.com/media/GFU6OANWUAA07Iw?format=jpg&name=small
Dr. Fahrettin Koca,@drfahrettinkoca,2024-02-01T19:38:31.000Z,,tweet_id:1753140794284794080,
Dr. Fahrettin Koca,@drfahrettinkoca,2024-02-01T17:09:19.000Z,"2017’de hizmete açılan Yozgat Şehir Hastanemiz, bugüne dek 6 Milyonu aşkın hastaya muayene, 1 Milyon 110 Bini aşkın hastaya acil hizmeti verdi. Yatak kapasitesi 500. 18 ameliyathanesi bulunuyor. Güler yüzle karşılandıklarını söyleyen hastalar, hizmetten memnun ayrılıyor.",tweet_id:1753103244421972216,
Dr. Fahrettin Koca,@drfahrettinkoca,2024-01-31T15:08:36.000Z,"5 yaş altı çocuklarımızın pil, mıknatıs gibi küçük cisimleri yutmaları nedeniyle yaşadıkları hayli riskli durumlar son yıllarda artmış durumda. Bazı vakalarda cerrahi müdahale kaçınılmaz. İki uzmanımız size önemli bilgiler veriyor. Anne babalar, lütfen dikkat:",tweet_id:1752710477723894096,https://pbs.twimg.com/ext_tw_video_thumb/1752709927783563264/pu/img/crUO-jUhqN2rGypE.jpg
Dr. Fahrettin Koca,@drfahrettinkoca,2024-01-29T15:39:47.000Z,,tweet_id:1751993551024480472,https://pbs.twimg.com/ext_tw_video_thumb/1751992907962228736/pu/img/I3D8jQyf5EITLmsv.jpg
Dr. Fahrettin Koca,@drfahrettinkoca,2024-01-29T07:46:23.000Z,,tweet_id:1751874414684033529,https://pbs.twimg.com/amplify_video_thumb/1751874290473967616/img/6_U1KZcABDhLajUu.jpg
Dr. Fahrettin Koca,@drfahrettinkoca,2024-01-28T18:00:59.000Z,,tweet_id:1751666695704346690,https://pbs.twimg.com/amplify_video_thumb/1751666387045527552/img/b9nmdzo4meDw_ig4.jpg
Dr. Fahrettin Koca,@drfahrettinkoca,2024-01-28T16:11:04.000Z,"Burası Muş’tur. 17 yaşındaki Epilepsi hastamızın ailesi sıklaşan nöbetler nedeniyle 112’yi aradı. Ambulans, kış şartlarını aşarak hastamıza ulaştı. Nöbetler Muş Devlet Hastanesinde kontrol altına alındı. Yokuşlar, türkülerde. Sağlık hizmeti her şartta. Geçmiş olsun genç kardeşim.",tweet_id:1751639034017759645,https://pbs.twimg.com/ext_tw_video_thumb/1751638892556476416/pu/img/pAs8-l72rr_maYZx.jpg
Gençlik ve Spor Bakanlığı,@gencliksporbak,2024-02-03T08:20:47.000Z,"Gençler bu videoyu elden ele ulaştırabilir miyiz? 

Sonra da GSB EDU'da buluşalım. Yüz yüze ya da uzaktan; tam 500'e yakın farklı kategoride eğitim atölyeleriyle GSB EDU'da seni bekliyoruz!https://edu.gsb.gov.tr",tweet_id:1753695012909363341,https://pbs.twimg.com/amplify_video_thumb/1753694875982176256/img/WSFjVnFGUyLprkZ1.jpg
Gençlik ve Spor Bakanlığı,@gencliksporbak,2024-02-01T14:00:05.000Z,"Bizim illeri sensiz, bizim illeri sessiz bırakalı 25 yıl oldu...

Müzik dünyamızın efsane ismi Barış Manço'yu aramızdan ayrılışının 25. yılında özlemle, rahmetle yâd ediyoruz.",tweet_id:1753055625024524358,https://pbs.twimg.com/amplify_video_thumb/1753055503683330048/img/9KF2AO6NFzBxy65v.jpg
Gençlik ve Spor Bakanlığı,@gencliksporbak,2024-01-28T15:39:13.000Z,"Başkent'te soğuk kış günlerinde yapılacak en iyi aktivitelerden biri sıcacık gençlik merkezlerimizin kapısını çalmak...

Bakalım Mamak Gençlik Merkezi'nde zaman nasıl geçiyor? ",tweet_id:1751631021190078897,https://pbs.twimg.com/amplify_video_thumb/1751630839056633856/img/vxfs4HbTzd_jy_x-.jpg
Gençlik ve Spor Bakanlığı,@gencliksporbak,2024-01-27T17:12:20.000Z,Gençlik Radyosu'nda sizin için harika bir çalma listesi oluşturduk.Cumartesi akşamınıza renk katsın...Listede seni hangi şarkı karşıladı?https://gsb.gov.tr/radyo/,tweet_id:1751292064958947656,https://pbs.twimg.com/media/GE3W2TmWIAAYZ6t?format=jpg&name=small
Gençlik ve Spor Bakanlığı,@gencliksporbak,2024-01-27T08:30:21.000Z,Bu akımdan geri kalacağımızı düşünmeniz bizi üzer. ,tweet_id:1751160703371612212,https://pbs.twimg.com/amplify_video_thumb/1751160622207700992/img/lh2pvY92eoQVgA8B.jpg
Hafize Gaye Erkan,@hafizegayeerkan,2024-02-02T19:06:03.000Z,"Kamuoyunun malumu olduğu üzere 8 Haziran 2023 tarihinden bu yana Türkiye Cumhuriyet Merkez Bankası Başkanlığı görevini sürdürmekteyim.

Her bir karış toprağı için bedel ödenmiş bu topraklarda doğmuş, büyümüş, eğitim görmüş bir vatan evladı olarak, bu kutsal görev şahsıma tevdi edildiğinde kişisel koşullarımı hiç önemsemeden ülkeme geldim ve görevimin başına geçtim. O dönemde de daha yaşını doldurmamış bir evladın annesi olarak böyle yoğun bir görevi sürdürmenin zorluklarının elbette farkındaydım. Devletimize ve milletimize hizmet edebilmek adına bugüne kadar yorulmadan gece gündüz görevimin başında yer aldım. Gelinen noktada ekonomi programımız meyvelerini vermeye başlamıştır. Rezervlerimizdeki artış, ekonomik veriler ile enflasyonun ana eğilimine dair göstergeler bu başarının kanıtıdır.

Tüm bu olumlu gelişmelere karşın kamuoyunun malumu olduğu üzere son dönemde şahsıma yönelik büyük bir itibar suikasti kampanyası düzenlenmiştir. Bu süreçten ailem ve dahası henüz bir buçuk yaşına bile girmemiş günahsız evladımın daha fazla etkilenmemesi için, Sayın Cumhurbaşkanımızdan ilk günden beri şerefle yürüttüğüm görevimden affımı talep etmiş bulunuyorum.

Türkiye Cumhuriyet Merkez Bankası’nın ilk kadın başkanı olma gururunu yaşamama vesile olan Sayın Hazine ve Maliye Bakanımıza ve yaklaşık 9 aydır bu görevi beraber sürdürdüğüm, gece gündüz demeden her biri büyük bir özveriyle çalışan mesai arkadaşlarıma teşekkürü bir borç biliyorum. 

Hasseten Amerika’da özel sektörde geçen 22 yıllık yöneticilik ve bankacılık tecrübemden sonra, evladıma da bırakacağım en büyük miras olan ülkeme ve milletime hizmet etme imkanını bana sunan ve görev sürem boyunca desteklerini hiçbir zaman esirgemeyen Sayın Cumhurbaşkanımıza şükran ve minnetlerimi arz ediyorum.

Saygılarımla.",tweet_id:1753495012183003212,
Hafize Gaye Erkan,@hafizegayeerkan,2024-02-01T13:46:08.000Z,,tweet_id:1753052111326110151,https://pbs.twimg.com/media/GFP5XeIWYAAJupF?format=jpg&name=small
Hafize Gaye Erkan,@hafizegayeerkan,2024-01-18T19:10:44.000Z,,tweet_id:1748060372261613587,
Hafize Gaye Erkan,@hafizegayeerkan,2024-02-01T13:46:08.000Z,,tweet_id:1753052111326110151,https://pbs.twimg.com/media/GFP5XeIWYAAJupF?format=jpg&name=small
Hafize Gaye Erkan,@hafizegayeerkan,2023-11-09T17:30:42.000Z,Cumhuriyetimizin kurucusu Gazi Mustafa Kemal Atatürk'ü ebediyete intikalinin 85. yılında saygı ve minnetle anıyorum.,tweet_id:1722668044609008049,https://pbs.twimg.com/media/F-glc_CXoAA6je0?format=jpg&name=small
Hafize Gaye Erkan,@hafizegayeerkan,2024-02-01T13:46:08.000Z,,tweet_id:1753052111326110151,https://pbs.twimg.com/media/GFP5XeIWYAAJupF?format=jpg&name=small
Hafize Gaye Erkan,@hafizegayeerkan,2023-10-29T08:06:36.000Z,"29 Ekim Cumhuriyet Bayramımız, Cumhuriyetimizin 100. yılı kutlu olsun!",tweet_id:1718539817968108002,https://pbs.twimg.com/media/F9l62i9XIAAMU1Z?format=jpg&name=small
Hakan Fidan,@HakanFidan,2024-01-18T18:41:06.000Z,"Bugün dost ve kardeş Ürdün'ün başkenti Amman’da; Kral II. Abdullah, Prens Hasan Bin Tallal ve mevkidaşım Eymen Safedi ile görüşmeler gerçekleştirdim.

İstikrarlı yapısıyla Orta Doğu jeopolitiğinde kilit rol oynayan, Kudüs'teki kutsal mekanların hamisi Ürdün'le istişarelere önem veriyoruz. İş birliğimizi her boyutta daha da güçlendirme yönünde ortak bir iradeye sahibiz.

Gazze'deki katliamın son bulması ve Filistinlilerin hak ettikleri egemenlik ve güvenliğe kavuşması için diplomatik girişimlerimizi Ürdünlü mevkidaşımla birlikte sürdürüyoruz. 

Unutulmamalıdır ki güvenliği tehdit altında olan aslında İsrail değil, tam aksine Filistinliler ve bölge ülkeleridir.

Saflarımızı sıkı tutarsak bu konuda sonuç alıcı adımlar atmamız mümkün olabilecektir. 

Endişeyle takip ettiğimiz Pakistan-İran gerilimini de taraflarla ele aldık. Türkiye olarak bu sorunun büyümemesi adına üzerimize düşeni yapmaya devam edeceğiz.

Dost ve kardeş Ürdün'e sıcak ev sahipliği için teşekkür ediyorum.",tweet_id:1748052912251490471,
Hakan Fidan,@HakanFidan,2024-01-12T19:48:13.000Z,"Şehadete eren kahramanlarımıza Allah’tan rahmet; kıymetli ailelerine, yakınlarına ve aziz milletimize başsağlığı ve sabır diliyorum. Şehitlerimizin mekanları cennet, makamları âli olsun. 

Yaralanan askerlerimizin bir an önce sağlıklarına kavuşmasını Cenab-ı Allah’tan niyaz ediyorum.

Sınırlarımız içinde ve dışında, PKK terör örgütüne karşı sonuna kadar mücadele edeceğiz. ",tweet_id:1745895477797659130,
